Source,Target,Weight_x,Weight_y,Weight
e860,f1020,0.0211,0.0198,0.0243
e860,i4892,0.0181,0.0184,0.0187
e860,z7901,0.0886,0.0878,0.0848
e860,e1142,0.038,0.0335,0.0368
e860,e1151,0.0255,0.0238,0.0252
e860,e669,0.0578,0.0617,0.0698
e860,g43909,0.0263,0.0237,0.0257
e860,j440,0.0249,0.0346,0.0289
e860,j441,0.0295,0.0356,0.027000000000000003
e860,j690,0.0525,0.0522,0.0542
e860,j9621,0.0255,0.0304,0.0255
e860,z85038,0.0169,0.0152,0.0123
e860,z9981,0.0386,0.0396,0.0309
e860,e1165,0.0936,0.0999,0.1044
e860,h9190,0.027000000000000003,0.0276,0.0317
e860,n183,0.1086,0.1051,0.0594
e860,n400,0.0578,0.0562,0.0557
e860,z7984,0.0859,0.0882,0.0893
e860,a419,0.1143,0.1128,0.1044
e860,e46,0.0471,0.0382,0.040999999999999995
e860,e861,0.0885,0.0881,0.0971
e860,e878,0.0341,0.038,0.05
e860,g9340,0.0246,0.0276,0.0295
e860,k529,0.0611,0.0565,0.0515
e860,k567,0.0264,0.0256,0.0237
e860,n390,0.1501,0.1426,0.1444
e860,z66,0.1251,0.1265,0.1273
e860,z87440,0.0302,0.0274,0.0239
e860,z880,0.0586,0.0518,0.0527
e860,g9341,0.1228,0.1268,0.1374
e860,i130,0.0541,0.0539,0.0469
e860,i959,0.0968,0.092,0.0982
e860,j189,0.0631,0.0841,0.0682
e860,j9601,0.0841,0.1028,0.1069
e860,n179,0.2758,0.255,0.2691
e860,r339,0.0304,0.0319,0.0298
e860,r6520,0.0374,0.0392,0.0423
e860,g4733,0.052000000000000005,0.0505,0.05
e860,i160,0.0204,0.0219,0.0231
e860,r739,0.0374,0.0367,0.0448
e860,z6841,0.0227,0.0231,0.0279
e860,z833,0.0407,0.0362,0.0279
e860,e875,0.0968,0.0975,0.1076
e860,i429,0.0241,0.0212,0.0194
e860,z853,0.0293,0.026000000000000002,0.0258
e860,i21a1,0.018000000000000002,0.0225,0.0279
e860,r740,0.036000000000000004,0.0408,0.0302
e860,i252,0.0516,0.0493,0.0458
e860,z95810,0.0158,0.0164,0.0146
e860,e8339,0.0685,0.0672,0.0811
e860,g8929,0.094,0.0935,0.0844
e860,i248,0.0175,0.0205,0.0248
e860,i509,0.0399,0.0363,0.0347
e860,m549,0.0388,0.0355,0.0356
e860,z9884,0.0182,0.0148,0.0182
e860,d696,0.0617,0.0647,0.0685
e860,r531,0.0557,0.0529,0.0593
e860,r55,0.0503,0.0484,0.052000000000000005
e860,z720,0.0162,0.0145,0.0121
e860,e11621,0.0137,0.0134,0.0139
e860,z9119,0.0437,0.0435,0.039
e860,b9620,0.0563,0.0499,0.0488
e860,f0390,0.0746,0.0771,0.0777
e860,g40909,0.040999999999999995,0.0403,0.0394
e860,i129,0.1271,0.1234,0.1263
e860,n189,0.0672,0.0719,0.0718
e860,z8673,0.0722,0.0715,0.0669
e860,g2581,0.0196,0.0183,0.0157
e860,z86718,0.0489,0.0463,0.0421
e860,n10,0.0237,0.0193,0.0183
e860,r509,0.0291,0.0371,0.0314
e860,r627,0.0484,0.0477,0.0524
e860,r6510,0.0314,0.0265,0.0304
e860,e1140,0.0324,0.0293,0.0315
e860,j45909,0.0576,0.0567,0.0546
e860,n182,0.0149,0.0132,0.016
e860,d630,0.0176,0.0158,0.013000000000000001
e860,e440,0.0333,0.0371,0.0382
e860,k5900,0.0699,0.07,0.0652
e860,z681,0.0682,0.0675,0.0691
e860,z79891,0.0454,0.0382,0.0323
e860,z9221,0.0347,0.0346,0.0288
e860,z923,0.0344,0.032,0.0274
e860,i495,0.0138,0.0137,0.0136
e860,z950,0.0368,0.0371,0.0323
e860,z981,0.0161,0.0163,0.0168
e860,f319,0.0394,0.0358,0.039
e860,a0472,0.0289,0.025,0.0246
e860,m6282,0.0706,0.0565,0.0834
e860,r410,0.013999999999999999,0.0132,0.0128
e860,d6959,0.0304,0.0303,0.0305
e860,g4730,0.0186,0.0174,0.0166
e860,k5730,0.0182,0.0186,0.018000000000000002
e860,d638,0.0511,0.0508,0.0514
e860,f1510,0.0372,0.0327,0.0421
e860,z590,0.0444,0.0354,0.0512
e860,r42,0.0187,0.0159,0.0177
e860,k8020,0.0198,0.0179,0.0202
e860,d509,0.0461,0.0495,0.0487
e860,n281,0.0184,0.0185,0.0158
e860,z8546,0.0232,0.0224,0.0227
e860,i480,0.0716,0.0682,0.0676
e860,d72829,0.0775,0.0735,0.0791
e860,n401,0.0292,0.026000000000000002,0.0286
e860,k3184,0.0286,0.0287,0.0256
e860,r079,0.0167,0.0153,0.0173
e860,i4510,0.0139,0.0144,0.0152
e860,r748,0.0188,0.016,0.0188
e860,z86711,0.0317,0.0299,0.0291
e860,f0280,0.0333,0.0324,0.0301
e860,g309,0.0245,0.0238,0.0225
e860,z85828,0.0229,0.0205,0.0224
e860,z881,0.0238,0.0229,0.0199
e860,e162,0.0191,0.0195,0.0178
e860,f1120,0.0328,0.0296,0.0261
e860,k921,0.0155,0.0166,0.0167
e860,z9114,0.0497,0.0464,0.0449
e860,e873,0.0214,0.0209,0.0243
e860,r64,0.0256,0.0263,0.0264
e860,g629,0.0372,0.0364,0.0381
e860,i951,0.0367,0.0365,0.0393
e860,j9811,0.0353,0.0442,0.0311
e860,m1990,0.0691,0.0588,0.0569
e860,r001,0.0289,0.0266,0.0288
e860,z8249,0.0458,0.0404,0.0287
e860,r791,0.0122,0.0133,0.013000000000000001
e860,h409,0.0195,0.0156,0.0168
e860,r197,0.0713,0.0693,0.0778
e860,f1290,0.0298,0.0294,0.0289
e860,m545,0.0228,0.0199,0.0225
e860,m797,0.0284,0.0245,0.0267
e860,z515,0.0643,0.0693,0.0768
e860,b961,0.0237,0.0224,0.0237
e860,i739,0.0228,0.022000000000000002,0.0207
e860,g20,0.0226,0.0237,0.0213
e860,k2970,0.0286,0.025,0.0278
e860,i471,0.0227,0.0212,0.0251
e860,e43,0.0815,0.0808,0.0779
e860,e8351,0.0354,0.0369,0.0448
e860,n170,0.0488,0.0532,0.0576
e860,e559,0.016,0.0147,0.0148
e860,r0902,0.0371,0.0505,0.0412
e860,i214,0.0141,0.0163,0.0154
e860,i255,0.0185,0.0186,0.0174
e860,i2720,0.0312,0.0339,0.0264
e860,i472,0.0174,0.0191,0.0197
e860,g4700,0.0305,0.027999999999999997,0.0305
e860,k8590,0.0232,0.022000000000000002,0.0254
e860,z882,0.0311,0.0278,0.0274
e860,z885,0.045,0.0372,0.0378
e860,e8352,0.0537,0.0511,0.0586
e860,r1310,0.049,0.0478,0.0453
e860,g894,0.0335,0.0263,0.0247
e860,r338,0.0193,0.0183,0.0202
e860,d61818,0.0253,0.0274,0.0242
e860,d539,0.018000000000000002,0.0203,0.0216
e860,r0602,0.0201,0.0328,0.0329
e860,f418,0.0141,0.0147,0.0148
e860,k760,0.04,0.043,0.0471
e860,b1920,0.0201,0.0153,0.0127
e860,e870,0.0755,0.0791,0.0971
e860,i5022,0.0284,0.028999999999999998,0.0292
e860,j9611,0.0138,0.0145,0.0143
e860,k449,0.0397,0.0403,0.0418
e860,n184,0.027999999999999997,0.0265,0.0266
e860,f17200,0.033,0.0268,0.0243
e860,z888,0.0415,0.0355,0.0315
e860,f1010,0.0365,0.0363,0.0442
e860,k7460,0.0222,0.0229,0.0216
e860,r5381,0.0221,0.0222,0.022000000000000002
e860,f1210,0.0161,0.0154,0.0196
e860,f05,0.0167,0.0167,0.017
e860,f10239,0.0335,0.0345,0.0361
e860,e782,0.0185,0.0181,0.018000000000000002
e860,m810,0.0386,0.0339,0.032
e860,r911,0.0149,0.0176,0.0154
e860,i4820,0.0177,0.035,0.033
e860,r112,0.0704,0.0698,0.0748
e860,m069,0.0304,0.0283,0.0266
e860,r4182,0.0465,0.0443,0.0479
e860,k7030,0.0158,0.0129,0.0148
e860,r109,0.0549,0.0519,0.0509
e860,z8619,0.0143,0.018000000000000002,0.032
e860,e1010,0.0365,0.0347,0.0371
e860,r569,0.0215,0.0214,0.02
e860,e874,0.0144,0.0162,0.0184
e860,z8711,0.0166,0.013999999999999999,0.0159
e860,b9689,0.013999999999999999,0.017,0.0139
e860,c787,0.0218,0.0225,0.0201
e860,m109,0.0283,0.0285,0.0287
e860,r32,0.0199,0.0188,0.0171
e860,r6521,0.0426,0.0457,0.0516
e860,f4310,0.0211,0.0186,0.0217
e860,z8614,0.0159,0.0138,0.0125
e860,e1110,0.0309,0.0452,0.0478
e860,g92,0.0608,0.0621,0.0622
e860,z9181,0.0336,0.0314,0.0329
e860,t380x5a,0.0146,0.0181,0.0241
e860,z87442,0.0224,0.0177,0.0224
e860,z7952,0.0371,0.0365,0.0301
e860,d751,0.0167,0.0159,0.02
e860,n200,0.0188,0.0153,0.016
e860,d689,0.0145,0.0144,0.0166
e860,t451x5a,0.0326,0.0315,0.0311
e860,r296,0.0302,0.0316,0.0379
e860,e8809,0.0166,0.0162,0.0218
e860,n136,0.0223,0.0241,0.0201
e860,r4701,0.0118,0.013000000000000001,0.013000000000000001
e860,e222,0.0116,0.0154,0.0165
e860,z933,0.0166,0.0163,0.0159
e860,r188,0.0244,0.0228,0.0235
e860,r45851,0.0155,0.0161,0.0188
e860,k861,0.0133,0.0138,0.0146
e860,z993,0.0151,0.0134,0.0122
e860,k7010,0.0146,0.0156,0.0179
e860,z886,0.0164,0.013999999999999999,0.0156
e860,f411,0.012,0.0147,0.0164
e860,g893,0.0174,0.0168,0.0134
e860,n3000,0.0188,0.0167,0.0152
e860,e441,0.0148,0.0165,0.0178
e860,k766,0.0171,0.0156,0.016
e860,r7881,0.0145,0.0144,0.0138
e860,k920,0.0141,0.013000000000000001,0.0139
e860,c7951,0.0211,0.0215,0.0179
e860,k56609,0.0192,0.0185,0.016
e860,f10229,0.016,0.0152,0.0162
e860,z781,0.0151,0.0183,0.0213
f329,i110,0.0724,0.0771,0.0728
f329,i4891,0.0684,0.0644,0.0606
f329,i5032,0.0284,0.0331,0.0321
f329,z7902,0.0569,0.0654,0.0724
f329,z951,0.0455,0.046,0.0389
f329,f1020,0.0291,0.0316,0.031
f329,i4892,0.0148,0.0162,0.0134
f329,i5033,0.0238,0.0277,0.0234
f329,e1142,0.0518,0.0532,0.0501
f329,e1151,0.0299,0.0315,0.028999999999999998
f329,g43909,0.0602,0.0514,0.0568
f329,j440,0.0325,0.0476,0.0367
f329,e1165,0.0812,0.0812,0.0872
f329,h9190,0.0298,0.0261,0.0305
f329,n400,0.0549,0.0597,0.0597
f329,e861,0.0255,0.0254,0.0269
f329,e878,0.0119,0.0119,0.0148
f329,g9340,0.0191,0.0199,0.0223
f329,n319,0.0158,0.0145,0.0147
f329,n390,0.0968,0.0914,0.0987
f329,i130,0.0445,0.0475,0.0456
f329,j189,0.0595,0.0777,0.067
f329,i160,0.02,0.0211,0.0206
f329,z833,0.0379,0.0373,0.0253
f329,i21a1,0.0109,0.0124,0.0154
f329,r740,0.019,0.0221,0.0141
f329,o99344,0.0527,0.0541,0.0601
f329,z95810,0.0199,0.0183,0.0174
f329,g8918,0.0153,0.0127,0.0152
f329,i509,0.0453,0.0432,0.0417
f329,z952,0.0133,0.013999999999999999,0.0131
f329,m549,0.0612,0.0557,0.0588
f329,m329,0.0115,0.011000000000000001,0.0118
f329,r0789,0.0149,0.0148,0.0147
f329,r55,0.022000000000000002,0.0244,0.0244
f329,e11621,0.0166,0.0156,0.0156
f329,i132,0.0149,0.017,0.0143
f329,g2581,0.0382,0.040999999999999995,0.0415
f329,e1140,0.0444,0.0421,0.0422
f329,r51,0.0211,0.0198,0.0108
f329,k5900,0.0674,0.07,0.0726
f329,z79891,0.0573,0.057,0.0466
f329,z9221,0.0287,0.0262,0.026000000000000002
f329,z923,0.0282,0.0278,0.0272
f329,i495,0.0131,0.0137,0.0123
f329,a0472,0.0139,0.0123,0.0116
f329,z3a38,0.0106,0.0114,0.0119
f329,m6282,0.0167,0.0152,0.0165
f329,r410,0.0113,0.0116,0.011000000000000001
f329,g4730,0.040999999999999995,0.039,0.0364
f329,k589,0.0228,0.0205,0.0207
f329,d638,0.0392,0.0382,0.0379
f329,f1510,0.031,0.032,0.0288
f329,z590,0.0429,0.0452,0.0402
f329,r42,0.015,0.0136,0.0155
f329,z8546,0.0156,0.0184,0.0169
f329,n401,0.0197,0.0183,0.0178
f329,k3184,0.0222,0.021,0.0194
f329,r079,0.0234,0.0238,0.0237
f329,i4510,0.0114,0.0127,0.0135
f329,z86711,0.0426,0.0421,0.0401
f329,z85828,0.0247,0.0242,0.0231
f329,f1120,0.0507,0.0508,0.0486
f329,k921,0.0118,0.0117,0.0109
f329,z9114,0.04,0.0413,0.0414
f329,e873,0.0107,0.0123,0.0127
f329,i447,0.0121,0.0137,0.0104
f329,g629,0.066,0.0658,0.0589
f329,m1990,0.1111,0.0966,0.0977
f329,z8249,0.0552,0.0567,0.0366
f329,h409,0.0207,0.019,0.017
f329,r197,0.0313,0.0323,0.0379
f329,m545,0.0332,0.0277,0.0319
f329,m797,0.0668,0.0597,0.0641
f329,b961,0.0144,0.0137,0.0167
f329,i739,0.0255,0.0242,0.0236
f329,z8701,0.0136,0.0171,0.0135
f329,k2970,0.0175,0.0164,0.0151
f329,e43,0.0349,0.0359,0.0366
f329,e8351,0.0168,0.0182,0.0193
f329,n170,0.0211,0.0234,0.0234
f329,e559,0.0201,0.0197,0.0172
f329,i214,0.0149,0.0175,0.0165
f329,z882,0.0382,0.0368,0.0394
f329,z885,0.0533,0.0536,0.0537
f329,e8352,0.0147,0.0141,0.0132
f329,g894,0.0495,0.0482,0.0459
f329,r338,0.0133,0.0126,0.012
f329,r0602,0.0378,0.0486,0.0444
f329,i340,0.0151,0.0155,0.0138
f329,f418,0.0136,0.0131,0.0117
f329,k760,0.0298,0.0301,0.0328
f329,b1920,0.0178,0.0172,0.0165
f329,i5022,0.0235,0.0247,0.0249
f329,j9611,0.0181,0.0199,0.019
f329,k449,0.0398,0.0368,0.0411
f329,n184,0.019,0.0189,0.0174
f329,f17200,0.0373,0.0346,0.0268
f329,r7303,0.0168,0.015,0.0192
f329,z888,0.0524,0.0494,0.0496
f329,f1010,0.0363,0.039,0.0384
f329,k7460,0.0213,0.0212,0.023
f329,r5381,0.0186,0.0191,0.0187
f329,f1210,0.0227,0.0246,0.0225
f329,m48061,0.0206,0.0201,0.0198
f329,f05,0.0117,0.0118,0.0129
f329,f10239,0.0376,0.0399,0.0383
f329,z96651,0.0148,0.0166,0.0157
f329,e782,0.0215,0.0238,0.0259
f329,r911,0.0129,0.0154,0.0119
f329,r112,0.0292,0.0301,0.0319
f329,m8580,0.0142,0.0124,0.0109
f329,r4182,0.0282,0.0274,0.0284
f329,k7030,0.0115,0.0118,0.0123
f329,r109,0.0366,0.0341,0.0343
f329,f410,0.0247,0.0228,0.027000000000000003
f329,j9622,0.013999999999999999,0.0162,0.0107
f329,z8711,0.0174,0.0158,0.017
f329,m109,0.0301,0.033,0.0298
f329,e1169,0.011000000000000001,0.0122,0.0108
f329,z96653,0.0159,0.0161,0.0155
f329,e890,0.0149,0.0129,0.0158
f329,z91040,0.0122,0.0111,0.0125
f329,r32,0.0228,0.023,0.0219
f329,r6521,0.0176,0.0211,0.0237
f329,f4310,0.0666,0.0653,0.0699
f329,z6835,0.0119,0.011000000000000001,0.0116
f329,f909,0.0244,0.0226,0.0254
f329,g92,0.0391,0.0385,0.038
f329,z87820,0.0147,0.0131,0.0126
f329,z9181,0.0335,0.0361,0.0345
f329,t380x5a,0.0196,0.0217,0.0232
f329,z87442,0.0201,0.0192,0.0224
f329,z7952,0.0413,0.0449,0.0322
f329,d689,0.0102,0.0111,0.0126
f329,t451x5a,0.0179,0.0173,0.0179
f329,z96641,0.0142,0.0137,0.0128
f329,f209,0.0129,0.0129,0.0146
f329,r188,0.0146,0.0165,0.0161
f329,z96642,0.0116,0.0109,0.0115
f329,r45851,0.0886,0.0882,0.081
f329,k861,0.0118,0.0123,0.0126
f329,r110,0.0122,0.0123,0.0131
f329,z915,0.0649,0.0633,0.063
f329,z96652,0.0123,0.0135,0.0134
f329,z886,0.0187,0.0167,0.0194
f329,f411,0.0415,0.0437,0.0491
f329,z791,0.0181,0.0195,0.0164
f329,z96659,0.0115,0.0126,0.0168
f329,f17290,0.0104,0.0116,0.0131
f329,z818,0.0289,0.028999999999999998,0.0304
f329,f1123,0.0155,0.0119,0.0135
f329,c7951,0.0124,0.0124,0.0117
f329,f10229,0.0151,0.0142,0.0148
f329,f603,0.0114,0.012,0.012
f329,z62810,0.0175,0.0167,0.013999999999999999
f329,z560,0.0177,0.016,0.0185
i110,i5032,0.1991,0.2102,0.2055
i110,z951,0.1361,0.13699999999999998,0.1267
i110,i4892,0.0572,0.0592,0.0551
i110,i5033,0.1279,0.1366,0.129
i110,j440,0.0809,0.1072,0.08800000000000001
i110,i428,0.042,0.0688,0.0681
i110,i5043,0.0645,0.0608,0.057999999999999996
i110,e861,0.0262,0.0256,0.0272
i110,g9340,0.0257,0.027999999999999997,0.0295
i110,i160,0.0279,0.0311,0.0319
i110,z833,0.0265,0.0271,0.0167
i110,z95810,0.1166,0.1053,0.1056
i110,i509,0.3063,0.2815,0.2938
i110,z952,0.0451,0.0505,0.0505
i110,m549,0.0398,0.0325,0.0367
i110,r0789,0.0181,0.019,0.0188
i110,i5030,0.059000000000000004,0.0619,0.0549
i110,e1140,0.0473,0.0462,0.0439
i110,z9221,0.0237,0.0233,0.0184
i110,z923,0.0262,0.0271,0.0222
i110,f1510,0.0241,0.0307,0.0329
i110,z590,0.0191,0.0214,0.0199
i110,z953,0.025,0.0242,0.0226
i110,z8546,0.0357,0.0319,0.0296
i110,n401,0.033,0.027999999999999997,0.0296
i110,r079,0.0486,0.040999999999999995,0.0425
i110,z85828,0.0318,0.0326,0.0314
i110,f1120,0.0303,0.0264,0.0287
i110,z9114,0.055,0.0518,0.0552
i110,e873,0.0289,0.0305,0.03
i110,i440,0.0181,0.0149,0.0181
i110,i447,0.0536,0.0548,0.0555
i110,z006,0.0463,0.0483,0.0486
i110,i25110,0.0212,0.0164,0.0197
i110,z8249,0.0685,0.0668,0.047
i110,r791,0.0294,0.0299,0.0298
i110,t45515a,0.0175,0.0189,0.0154
i110,h409,0.0263,0.0234,0.0193
i110,m797,0.0277,0.0248,0.0276
i110,e43,0.0364,0.0337,0.0364
i110,e8351,0.0191,0.0188,0.0225
i110,z882,0.0372,0.0314,0.0339
i110,z885,0.0433,0.0428,0.0423
i110,i2582,0.0174,0.0157,0.0163
i110,g894,0.0317,0.0283,0.0295
i110,i081,0.0309,0.0294,0.0267
i110,r338,0.0206,0.0189,0.0185
i110,z9861,0.0189,0.0217,0.0207
i110,i340,0.0738,0.0728,0.0683
i110,i5022,0.2024,0.2,0.2084
i110,k7200,0.0163,0.0171,0.0208
i110,i493,0.0349,0.0354,0.0381
i110,f17200,0.0284,0.0239,0.0221
i110,i25119,0.0195,0.0176,0.0152
i110,z888,0.0497,0.0481,0.0464
i110,k7460,0.0269,0.027000000000000003,0.0278
i110,r5381,0.0236,0.0233,0.0234
i110,e782,0.04,0.0419,0.0436
i110,j9602,0.0248,0.0328,0.0249
i110,i442,0.0196,0.0188,0.0216
i110,e874,0.0213,0.0241,0.0243
i110,j9622,0.0481,0.0513,0.0431
i110,m109,0.0409,0.0424,0.0357
i110,t502x5a,0.0172,0.0155,0.0162
i110,z96653,0.0175,0.016,0.0186
i110,r32,0.0179,0.0181,0.0166
i110,t380x5a,0.0268,0.026000000000000002,0.0282
i110,i5020,0.0395,0.0399,0.0417
i110,i071,0.0189,0.0217,0.0187
i110,i2729,0.0201,0.0177,0.0186
i110,d689,0.0183,0.0206,0.0203
i110,i5042,0.0486,0.0456,0.05
i110,i080,0.0169,0.0176,0.019
i110,r188,0.0226,0.0213,0.0251
i110,i890,0.0182,0.0157,0.0164
i2510,i4891,0.1578,0.1534,0.1434
i2510,i5032,0.0622,0.0674,0.0683
i2510,z7902,0.2283,0.24,0.2772
i2510,z794,0.2091,0.2065,0.2083
i2510,z951,0.295,0.2914,0.2813
i2510,z955,0.3845,0.3655,0.3715
i2510,f1020,0.0112,0.011000000000000001,0.0095
i2510,i4892,0.0413,0.0431,0.0399
i2510,i5033,0.0636,0.0689,0.0603
i2510,e1142,0.0748,0.0692,0.0722
i2510,e1151,0.0956,0.0916,0.0942
i2510,e669,0.1031,0.1047,0.1122
i2510,g43909,0.0168,0.0124,0.0147
i2510,j440,0.054000000000000006,0.0772,0.0627
i2510,j441,0.0835,0.0973,0.0703
i2510,j690,0.0417,0.0423,0.0398
i2510,j9621,0.0746,0.0838,0.0762
i2510,z85038,0.0166,0.0168,0.0174
i2510,z9981,0.1105,0.1104,0.0918
i2510,e1165,0.1376,0.14300000000000002,0.1492
i2510,h9190,0.0495,0.0437,0.0515
i2510,i428,0.0134,0.0268,0.0241
i2510,i5043,0.0464,0.0473,0.0405
i2510,n183,0.1977,0.1993,0.0999
i2510,n289,0.0116,0.01,0.0108
i2510,n400,0.133,0.1315,0.1337
i2510,z7984,0.1552,0.1607,0.1569
i2510,a419,0.0722,0.0773,0.0728
i2510,e46,0.0286,0.0224,0.0224
i2510,e861,0.0256,0.0248,0.0269
i2510,e878,0.013999999999999999,0.0115,0.0145
i2510,g9340,0.0238,0.025,0.0248
i2510,k529,0.0183,0.0173,0.0171
i2510,k567,0.0146,0.0126,0.0125
i2510,n390,0.1095,0.1056,0.1074
i2510,z66,0.14800000000000002,0.1572,0.1648
i2510,z87440,0.0169,0.0152,0.0138
i2510,z880,0.0648,0.0599,0.0595
i2510,g9341,0.0736,0.0853,0.0908
i2510,i130,0.1576,0.1622,0.1575
i2510,i161,0.0168,0.0186,0.0194
i2510,i959,0.0765,0.0754,0.0749
i2510,j189,0.0903,0.1269,0.1065
i2510,j9601,0.1441,0.1652,0.1739
i2510,r339,0.0355,0.0349,0.0334
i2510,r6520,0.0185,0.0223,0.0199
i2510,g4733,0.1379,0.1376,0.1366
i2510,i160,0.0289,0.0305,0.0321
i2510,z6841,0.0358,0.0332,0.0417
i2510,z833,0.0314,0.0299,0.0165
i2510,e1121,0.0306,0.0136,0.0138
i2510,e875,0.0916,0.1006,0.1
i2510,i429,0.0692,0.0638,0.0574
i2510,i5021,0.0226,0.0266,0.0248
i2510,z853,0.0279,0.025,0.0264
i2510,i21a1,0.0277,0.0352,0.0396
i2510,i2699,0.0152,0.0158,0.018000000000000002
i2510,r740,0.0149,0.0184,0.0107
i2510,i252,0.3066,0.287,0.2927
i2510,z95810,0.0782,0.0753,0.0732
i2510,e8339,0.0318,0.0345,0.0384
i2510,r319,0.012,0.012,0.0128
i2510,z6836,0.0096,0.0095,0.0106
i2510,i248,0.0234,0.0263,0.0292
i2510,i420,0.0227,0.0242,0.025
i2510,i509,0.1172,0.1078,0.1038
i2510,i712,0.011000000000000001,0.0123,0.0123
i2510,j918,0.0154,0.0184,0.0165
i2510,r310,0.0148,0.0145,0.0162
i2510,z952,0.046,0.0448,0.0423
i2510,m549,0.0437,0.0381,0.0388
i2510,z9884,0.013000000000000001,0.0119,0.0128
i2510,d696,0.0749,0.0752,0.0785
i2510,r0789,0.0235,0.0214,0.0224
i2510,r531,0.0495,0.0502,0.0571
i2510,z720,0.0124,0.012,0.0094
i2510,e11621,0.0328,0.0299,0.0307
i2510,i132,0.0454,0.0467,0.0448
i2510,i5030,0.0157,0.017,0.0139
i2510,l97529,0.0123,0.0102,0.0108
i2510,z9119,0.0435,0.0426,0.0385
i2510,b9620,0.0311,0.0288,0.027999999999999997
i2510,f0390,0.0729,0.0754,0.0791
i2510,z8673,0.1555,0.1483,0.1471
i2510,g2581,0.0286,0.027999999999999997,0.0258
i2510,z86718,0.0651,0.0633,0.0626
i2510,r509,0.0146,0.0207,0.0197
i2510,r627,0.0175,0.017,0.0174
i2510,r6510,0.0109,0.0107,0.0112
i2510,e1140,0.0625,0.0598,0.0624
i2510,j45909,0.0512,0.0489,0.0492
i2510,n182,0.0183,0.0185,0.0202
i2510,z6843,0.0102,0.0114,0.0119
i2510,e440,0.0182,0.0234,0.0222
i2510,k5900,0.0697,0.0661,0.0652
i2510,z681,0.027999999999999997,0.0276,0.0297
i2510,z9221,0.0241,0.0239,0.0218
i2510,z923,0.0328,0.0295,0.0285
i2510,i495,0.0377,0.035,0.0381
i2510,z950,0.1056,0.1032,0.0997
i2510,z981,0.0236,0.0238,0.027000000000000003
i2510,f319,0.0213,0.0203,0.0218
i2510,a0472,0.0146,0.0137,0.0127
i2510,i313,0.0132,0.0139,0.0136
i2510,m6282,0.0103,0.0104,0.0128
i2510,r410,0.013999999999999999,0.0126,0.0122
i2510,d6959,0.0149,0.0153,0.0152
i2510,g4730,0.0409,0.0363,0.0343
i2510,k5730,0.0202,0.0185,0.0156
i2510,i119,0.0139,0.0133,0.01
i2510,d638,0.0456,0.0446,0.046
i2510,f1510,0.0118,0.0134,0.0132
i2510,z590,0.0143,0.0144,0.0127
i2510,r42,0.0191,0.0171,0.0178
i2510,k8020,0.0136,0.0147,0.0151
i2510,d509,0.0458,0.0493,0.0475
i2510,e1152,0.0112,0.0137,0.0124
i2510,z953,0.0204,0.0227,0.0211
i2510,n281,0.017,0.016,0.0136
i2510,z8546,0.0505,0.0479,0.0474
i2510,d72829,0.0578,0.0574,0.0558
i2510,n401,0.0471,0.0444,0.043
i2510,c61,0.0131,0.0134,0.0121
i2510,e1143,0.0105,0.0096,0.0099
i2510,k3184,0.0123,0.011000000000000001,0.0116
i2510,r079,0.0555,0.0516,0.0514
i2510,z6831,0.009000000000000001,0.011000000000000001,0.0132
i2510,i4510,0.0296,0.0292,0.0317
i2510,i639,0.0205,0.0193,0.0187
i2510,z95828,0.0125,0.0132,0.0121
i2510,z85828,0.0406,0.0405,0.0387
i2510,z881,0.0266,0.0254,0.0247
i2510,f1120,0.0241,0.0224,0.0215
i2510,k921,0.0183,0.0179,0.0174
i2510,z9114,0.0383,0.0377,0.0374
i2510,e873,0.0145,0.0156,0.0175
i2510,i083,0.012,0.0112,0.0105
i2510,i440,0.0188,0.0171,0.0193
i2510,i447,0.0378,0.0382,0.0378
i2510,r64,0.0098,0.0113,0.0103
i2510,z006,0.0284,0.0288,0.0289
i2510,i951,0.0258,0.0264,0.0254
i2510,j9811,0.0469,0.0541,0.0428
i2510,m1990,0.1151,0.0922,0.0925
i2510,r001,0.0453,0.046,0.0488
i2510,z8249,0.0788,0.0785,0.0482
i2510,r791,0.0216,0.023,0.0225
i2510,t45515a,0.0133,0.013999999999999999,0.0116
i2510,e11319,0.0136,0.0115,0.0098
i2510,h409,0.0272,0.0246,0.0236
i2510,r197,0.0263,0.0248,0.0296
i2510,z6832,0.0111,0.0104,0.0126
i2510,f1290,0.0127,0.0125,0.0098
i2510,m545,0.024,0.0228,0.0234
i2510,m797,0.0242,0.0225,0.0249
i2510,z515,0.0596,0.0676,0.0779
i2510,z91041,0.0126,0.0126,0.0125
i2510,b961,0.0155,0.0149,0.0163
i2510,i739,0.0799,0.0765,0.0715
i2510,z8701,0.0164,0.0176,0.0137
i2510,k2970,0.0171,0.0147,0.0137
i2510,i471,0.0279,0.0282,0.0286
i2510,i6521,0.0101,0.0101,0.0096
i2510,i5031,0.0119,0.0124,0.0105
i2510,e43,0.0337,0.0345,0.0342
i2510,e8351,0.0187,0.019,0.0222
i2510,i700,0.0123,0.0137,0.0102
i2510,n170,0.0381,0.0405,0.0434
i2510,e559,0.0134,0.0129,0.0126
i2510,n138,0.0116,0.0099,0.0101
i2510,r0902,0.0402,0.0464,0.0457
i2510,i214,0.0742,0.0816,0.0778
i2510,i255,0.1535,0.151,0.1476
i2510,i2720,0.0924,0.098,0.0867
i2510,i472,0.0541,0.0545,0.0559
